1 1 0 1 0 0 1,g3_1,0.003914594650268555,0.006874561309814453,0.009670433619923481,0.01403773982804591,0.0026540867239846964,0.002367547965609182,3,3,True,False
1 1 0 1 0,g3_1,0.009257793426513672,0.021094560623168945,0.009670433619923549,0.014037739828045903,0.002654086723984702,0.0023675479656091844,3,3,True,False
0 1 1 0 1 0 0,g3_1,0.0031871795654296875,0.003801584243774414,0.005999999999999999,0.003599999999999999,0.0028,0.0011999999999999997,3,3,True,True
0 1,g3_1,0.0038542747497558594,0.009517669677734375,0.009670433619923525,0.014037739828045933,0.0026540867239847107,0.002367547965609189,3,3,True,False
0 1 0 0 1 1,g3_1,0.00391077995300293,0.009951591491699219,0.009670433619923481,0.01403773982804591,0.0026540867239846964,0.0023675479656091823,3,3,True,False
1 0 0 1 0 1 1,g3_1,0.004026174545288086,0.009796142578125,0.009670433619923428,0.014037739828045917,0.0026540867239846907,0.002367547965609186,3,3,True,False
1 0 0 1 0 1 1,g3_1,0.004291534423828125,0.009716510772705078,0.00967043361992343,0.014037739828045917,0.0026540867239846916,0.0023675479656091866,3,3,True,False
1 0 0 1 0 0,g3_1,0.003847360610961914,0.00787210464477539,0.00967043361992343,0.014037739828045919,0.0026540867239846916,0.0023675479656091866,3,3,True,False
1 0,g3_1,0.002654552459716797,0.006607770919799805,0.009670433619923525,0.014037739828045933,0.0026540867239847107,0.002367547965609189,2,1,True,False
0 1 1 1 0 1,g3_1,0.002972126007080078,0.006981372833251953,0.009670433619923525,0.014037739828045931,0.0026540867239847107,0.0023675479656091888,2,3,True,False
0 1 0 1 1,g3_1,0.00116729736328125,0.0015408992767333984,0.0023999999999999994,0.0023999999999999994,0.0007999999999999998,0.0007999999999999998,3,3,True,True
0 1 0 0 1 0 0,g3_1,0.003468036651611328,0.0076830387115478516,0.009670433619923436,0.014037739828045957,0.0026540867239846907,0.00236754796560919,3,3,True,False
0 1 0 1 1,g3_1,0.002724885940551758,0.008610248565673828,0.0096704336199234,0.014037739828045896,0.0026540867239846816,0.0023675479656091796,2,3,True,False
1 1 0 1,g3_1,0.002698659896850586,0.006672859191894531,0.00967043361992347,0.014037739828045886,0.002654086723984692,0.0023675479656091736,2,3,True,False
0 1 0 0 1 1 0,g3_1,0.0027480125427246094,0.006595134735107422,0.009670433619923549,0.014037739828045903,0.002654086723984702,0.0023675479656091844,3,3,True,False
1 1 0 1 0 0 1,g3_1,0.0044825077056884766,0.010971307754516602,0.009670433619923573,0.014037739828045915,0.002654086723984707,0.0023675479656091814,2,2,True,False
1 0 0 1 0,g3_1,0.0033724308013916016,0.00873875617980957,0.009670433619923454,0.014037739828045941,0.0026540867239846964,0.0023675479656091844,2,2,True,False
1 1 0 0 1 1 1,g3_1,0.0029642581939697266,0.006746530532836914,0.009670433619923424,0.014037739828045927,0.0026540867239846864,0.00236754796560918,2,1,True,False
1 0 1 0,g3_1,0.0005900859832763672,0.0010519027709960938,0,0,0,0,3,3,True,True
0 0 1 0 1 1,g3_1,0.004154682159423828,0.01020956039428711,0.009670433619923428,0.014037739828045917,0.002654086723984691,0.002367547965609186,3,3,True,False
1 0 1 0 0,g3_1,0.002728700637817383,0.006919145584106445,0.00967043361992343,0.014037739828045919,0.0026540867239846916,0.0023675479656091866,3,3,True,False
0 1 1 1 0 1,g3_1,0.004504203796386719,0.011899709701538086,0.009670433619923592,0.01403773982804595,0.0026540867239847137,0.002367547965609193,2,2,True,False
0 1 1 0,g3_1,0.003139495849609375,0.009905338287353516,0.009670433619923495,0.014037739828045955,0.002654086723984697,0.0023675479656091866,3,3,True,False
1 0 1 0 0 1 1,g3_1,0.0038857460021972656,0.0069887638092041016,0.009670433619923495,0.014037739828045955,0.0026540867239846972,0.0023675479656091866,2,2,True,False
1 1 0 0 1 0,g3_1,0.004073619842529297,0.010306119918823242,0.00967043361992347,0.014037739828045931,0.002654086723984692,0.0023675479656091888,3,3,True,False
0 1 1 1 0 0 1,g3_1,0.004099607467651367,0.009980201721191406,0.009670433619923459,0.014037739828045862,0.002654086723984692,0.002367547965609172,3,2,True,False
0 1 1 1 0 1 0,g3_1,0.0013797283172607422,0.0020079612731933594,0.0023999999999999994,0.0023999999999999994,0.0007999999999999998,0.0007999999999999998,3,3,True,True
0 1 1,g3_1,0.0009608268737792969,0.001352071762084961,0.0024,0.0024,0.0007999999999999999,0.0007999999999999999,2,2,True,True
1 0 1 1,g3_1,0.003064393997192383,0.007517576217651367,0.009670433619923414,0.014037739828045884,0.002654086723984686,0.0023675479656091753,2,3,True,False
1 0 1 1,g3_1,0.002841472625732422,0.01111149787902832,0.009670433619923525,0.014037739828045931,0.0026540867239847107,0.002367547965609189,2,2,True,False
1 1 1 0 1 0 1,g3_1,0.003258228302001953,0.006624698638916016,0.00967043361992347,0.014037739828045886,0.0026540867239846925,0.0023675479656091736,3,2,True,False
1 0 0 1 1,g3_1,0.0028121471405029297,0.0066645145416259766,0.009670433619923589,0.014037739828045926,0.002654086723984715,0.002367547965609192,2,3,True,False
0 0 1 1 0 0,g3_1,0.0026929378509521484,0.007876396179199219,0.009670433619923495,0.014037739828045957,0.0026540867239846972,0.0023675479656091875,3,3,True,False
0 1 1 0 1 1,g3_1,0.002827167510986328,0.006989717483520508,0.00967043361992347,0.014037739828045933,0.0026540867239846925,0.0023675479656091896,2,2,True,False
0 0 1 1 1 0 1,g3_1,0.0035448074340820312,0.0068836212158203125,0.009670433619923481,0.014037739828045912,0.002654086723984697,0.0023675479656091827,3,3,True,False
0 1 1 1 0,g3_1,0.0041065216064453125,0.010150432586669922,0.009670433619923457,0.01403773982804591,0.0026540867239846916,0.0023675479656091883,2,3,True,False
0 0 1 0,g3_1,0.003981113433837891,0.010100364685058594,0.009670433619923504,0.014037739828045898,0.0026540867239847037,0.002367547965609178,2,3,True,False
0 0 1 1 1 0,g3_1,0.004200935363769531,0.01018214225769043,0.009670433619923504,0.014037739828045898,0.0026540867239847037,0.002367547965609178,3,3,True,False
1 0 1 1 0,g3_1,0.0039632320404052734,0.0075681209564208984,0.009670433619923507,0.014037739828045943,0.0026540867239847016,0.0023675479656091827,3,3,True,False
1 1 1 0,g3_1,0.0036568641662597656,0.010613679885864258,0.009670433619923438,0.014037739828045957,0.0026540867239846907,0.00236754796560919,2,2,True,False
1 1 1 0 0 1,g3_1,0.004074573516845703,0.010500192642211914,0.009670433619923445,0.014037739828045872,0.0026540867239846873,0.0023675479656091757,2,3,True,False
1 0 0 1 0 1 1,g3_1,0.0041539669036865234,0.009167909622192383,0.009670433619923468,0.014037739828045931,0.002654086723984692,0.0023675479656091888,3,3,True,False
1 1 0 0 1,g3_1,0.0005829334259033203,0.0011374950408935547,0,0,0,0,2,2,True,True
0 1 1,g3_1,0.00404667854309082,0.00986933708190918,0.009670433619923431,0.014037739828045917,0.002654086723984692,0.0023675479656091866,2,3,True,False
0 1,g3_1,0.003233671188354492,0.00913548469543457,0.009670433619923438,0.014037739828045957,0.0026540867239846907,0.00236754796560919,2,2,True,False
