1 1 0 1 0 0 1,g3_3,0.003652334213256836,0.009142637252807617,0.012270433619923481,0.006275479656091821,0.0038540867239846965,0.0015350959312183641,3,3,False,False
1 1 0 1 0,g3_3,0.0049915313720703125,0.012723922729492188,0.012270433619923509,0.006275479656091817,0.003854086723984698,0.0015350959312183659,3,3,False,False
0 1 1 0 1 0 0,g3_3,0.0042018890380859375,0.007473945617675781,0.0048,0.005999999999999999,0.0024,0.0019999999999999996,3,3,False,False
0 1,g3_3,0.005593061447143555,0.009753704071044922,0.012270433619923504,0.006275479656091833,0.0038540867239847034,0.001535095931218368,3,3,False,False
0 1 0 0 1 1,g3_3,0.0035669803619384766,0.008855104446411133,0.012270433619923481,0.006275479656091822,0.0038540867239846965,0.0015350959312183643,3,3,False,False
1 0 0 1 0 1 1,g3_3,0.003345966339111328,0.01381993293762207,0.01227043361992345,0.006275479656091802,0.003854086723984692,0.0015350959312183617,3,3,False,False
1 0 0 1 0 1 1,g3_3,0.005167484283447266,0.014335870742797852,0.01227043361992345,0.006275479656091802,0.003854086723984693,0.0015350959312183617,3,3,False,False
1 0 0 1 0 0,g3_3,0.00525355339050293,0.014030694961547852,0.01227043361992345,0.006275479656091803,0.003854086723984693,0.0015350959312183622,3,3,False,False
1 0,g3_3,0.005652427673339844,0.014163970947265625,0.012270433619923504,0.006275479656091833,0.0038540867239847034,0.001535095931218368,2,1,False,False
0 1 1 1 0 1,g3_3,0.0036139488220214844,0.008974075317382812,0.012270433619923504,0.006275479656091832,0.0038540867239847034,0.0015350959312183678,2,3,False,False
0 1 0 1 1,g3_3,0.001775503158569336,0.0022411346435546875,0.0036,0.0036,0.002,0.0012,3,3,False,False
0 1 0 0 1 0 0,g3_3,0.003762960433959961,0.008853435516357422,0.012270433619923467,0.006275479656091855,0.0038540867239846947,0.0015350959312183685,3,3,False,False
0 1 0 1 1,g3_3,0.0032765865325927734,0.008545637130737305,0.012270433619923436,0.006275479656091792,0.003854086723984688,0.0015350959312183583,2,3,False,False
1 1 0 1,g3_3,0.0034971237182617188,0.008911371231079102,0.012270433619923476,0.006275479656091809,0.0038540867239846943,0.00153509593121836,2,3,False,False
0 1 0 0 1 1 0,g3_3,0.003383159637451172,0.008913040161132812,0.012270433619923509,0.006275479656091817,0.003854086723984698,0.0015350959312183659,3,3,False,False
1 1 0 1 0 0 1,g3_3,0.003392457962036133,0.008898735046386719,0.012270433619923533,0.006275479656091846,0.0038540867239847034,0.0015350959312183683,2,2,False,False
1 0 0 1 0,g3_3,0.0039196014404296875,0.008597373962402344,0.012270433619923474,0.006275479656091846,0.0038540867239846973,0.0015350959312183656,2,2,False,False
1 1 0 0 1 1 1,g3_3,0.003385305404663086,0.009988784790039062,0.01227043361992346,0.006275479656091841,0.0038540867239846926,0.0015350959312183637,2,1,False,False
1 0 1 0,g3_3,0.0003535747528076172,0.0007035732269287109,0,0,0,0,3,3,True,True
0 0 1 0 1 1,g3_3,0.0032715797424316406,0.008845090866088867,0.01227043361992345,0.006275479656091802,0.0038540867239846926,0.0015350959312183617,3,3,False,False
1 0 1 0 0,g3_3,0.0034110546112060547,0.00871419906616211,0.01227043361992345,0.006275479656091803,0.003854086723984693,0.0015350959312183622,3,3,False,False
0 1 1 1 0 1,g3_3,0.0043163299560546875,0.008908748626708984,0.012270433619923544,0.006275479656091864,0.0038540867239847064,0.001535095931218374,2,2,False,False
0 1 1 0,g3_3,0.004568576812744141,0.010828018188476562,0.0122704336199235,0.006275479656091877,0.0038540867239846995,0.0015350959312183717,3,3,False,False
1 0 1 0 0 1 1,g3_3,0.004165172576904297,0.012707233428955078,0.0122704336199235,0.006275479656091877,0.0038540867239847,0.0015350959312183717,2,2,False,False
1 1 0 0 1 0,g3_3,0.003314495086669922,0.008299827575683594,0.012270433619923476,0.006275479656091832,0.0038540867239846943,0.0015350959312183678,3,3,False,False
0 1 1 1 0 0 1,g3_3,0.0035223960876464844,0.00867319107055664,0.012270433619923459,0.0062754796560917725,0.003854086723984692,0.0015350959312183552,3,2,False,False
0 1 1 1 0 1 0,g3_3,0.0017075538635253906,0.0021283626556396484,0.0036,0.0036,0.002,0.0012,3,3,False,False
0 1 1,g3_3,0.0016663074493408203,0.002094268798828125,0.0036000000000000003,0.0036000000000000003,0.002,0.0012000000000000001,2,2,False,False
1 0 1 1,g3_3,0.0033071041107177734,0.008624553680419922,0.012270433619923443,0.0062754796560917855,0.00385408672398469,0.001535095931218356,2,3,False,False
1 0 1 1,g3_3,0.00432896614074707,0.012366294860839844,0.012270433619923504,0.006275479656091832,0.0038540867239847034,0.0015350959312183678,2,2,False,False
1 1 1 0 1 0 1,g3_3,0.0032644271850585938,0.008367300033569336,0.012270433619923476,0.006275479656091809,0.0038540867239846947,0.00153509593121836,3,2,False,False
1 0 0 1 1,g3_3,0.003362417221069336,0.008556365966796875,0.01227043361992353,0.006275479656091828,0.0038540867239847043,0.0015350959312183696,2,3,False,False
0 0 1 1 0 0,g3_3,0.0033822059631347656,0.008481740951538086,0.0122704336199235,0.0062754796560918775,0.0038540867239847,0.001535095931218372,3,3,False,False
0 1 1 0 1 1,g3_3,0.0032644271850585938,0.008438348770141602,0.012270433619923476,0.006275479656091833,0.0038540867239846947,0.001535095931218368,2,2,False,False
0 0 1 1 1 0 1,g3_3,0.003150463104248047,0.00826406478881836,0.012270433619923481,0.006275479656091823,0.0038540867239846965,0.0015350959312183646,3,3,False,False
0 1 1 1 0,g3_3,0.003223896026611328,0.00842428207397461,0.012270433619923457,0.006275479656091798,0.003854086723984692,0.0015350959312183635,2,3,False,False
0 0 1 0,g3_3,0.003232717514038086,0.008690595626831055,0.012270433619923492,0.006275479656091815,0.0038540867239847,0.0015350959312183622,2,3,False,False
0 0 1 1 1 0,g3_3,0.0035080909729003906,0.008620023727416992,0.012270433619923492,0.006275479656091815,0.0038540867239847,0.0015350959312183622,3,3,False,False
1 0 1 1 0,g3_3,0.0033164024353027344,0.008725404739379883,0.012270433619923506,0.0062754796560918705,0.0038540867239847017,0.0015350959312183696,3,3,False,False
1 1 1 0,g3_3,0.0034418106079101562,0.008469820022583008,0.012270433619923467,0.006275479656091855,0.0038540867239846947,0.0015350959312183685,2,2,False,False
1 1 1 0 0 1,g3_3,0.003295421600341797,0.008624076843261719,0.012270433619923452,0.006275479656091779,0.0038540867239846895,0.0015350959312183572,2,3,False,False
1 0 0 1 0 1 1,g3_3,0.0036156177520751953,0.009027481079101562,0.012270433619923476,0.0062754796560918315,0.0038540867239846943,0.0015350959312183676,3,3,False,False
1 1 0 0 1,g3_3,0.0003101825714111328,0.0007205009460449219,0,0,0,0,2,2,True,True
0 1 1,g3_3,0.005422353744506836,0.00904393196105957,0.012270433619923452,0.006275479656091802,0.003854086723984693,0.0015350959312183617,2,3,False,False
0 1,g3_3,0.0034341812133789062,0.008513927459716797,0.012270433619923467,0.006275479656091855,0.0038540867239846947,0.0015350959312183685,2,2,False,False
0 1 0 1 1 0 0,g3_3,0.0021178722381591797,0.003931760787963867,0.0048,0.0048,0.0024,0.0015999999999999999,3,3,False,False
0 1 0,g3_3,0.0032889842987060547,0.01002049446105957,0.012270433619923504,0.006275479656091802,0.003854086723984696,0.0015350959312183609,3,3,False,False
0 1,g3_3,0.003462553024291992,0.002855539321899414,0.0036000000000000003,0.0036000000000000003,0.002,0.0012000000000000001,2,2,False,False
0 1 0,g3_3,0.0034942626953125,0.008894681930541992,0.012270433619923481,0.006275479656091822,0.0038540867239846965,0.0015350959312183643,3,3,False,False
1 0 0 1 1 1,g3_3,0.004516124725341797,0.008600950241088867,0.012270433619923474,0.006275479656091846,0.0038540867239846973,0.0015350959312183656,2,1,False,False
0 1 0,g3_3,0.004747867584228516,0.008755683898925781,0.012270433619923467,0.006275479656091855,0.0038540867239846947,0.0015350959312183685,2,2,False,False
0 1 0 0 1,g3_3,0.00380706787109375,0.010660409927368164,0.012270433619923452,0.006275479656091779,0.0038540867239846895,0.0015350959312183574,3,3,False,False
1 1,g3_3,0.004621267318725586,0.00858616828918457,0.012270433619923485,0.006275479656091865,0.003854086723984701,0.001535095931218372,2,2,False,False
0 1 0 0,g3_3,0.0033333301544189453,0.008409738540649414,0.012270433619923443,0.0062754796560917855,0.00385408672398469,0.001535095931218356,3,2,False,False
0 0 1 0 0 1 1,g3_3,0.0020842552185058594,0.004271984100341797,0.0048,0.005999999999999999,0.0024,0.0019999999999999996,3,3,False,False
1 1 0 0 1 1,g3_3,0.0033724308013916016,0.008654356002807617,0.01227043361992352,0.006275479656091808,0.003854086723984701,0.0015350959312183628,3,2,False,False
1 0 0 1 0 0 1,g3_3,0.003452777862548828,0.00858616828918457,0.012270433619923457,0.006275479656091798,0.0038540867239846917,0.0015350959312183637,3,3,False,False
0 1 1 0 1 0 1,g3_3,0.003253459930419922,0.008374691009521484,0.012270433619923544,0.006275479656091864,0.0038540867239847064,0.001535095931218374,2,1,False,False
