1 1 0 1 0 0 1,g3_1,0.0011241436004638672,0.0016667842864990234,0.05470433619923482,0.0823773982804591,0.014540867239846964,0.01367547965609182,3,3,True,False
1 1 0 1 0,g3_1,0.0014410018920898438,0.0031998157501220703,0.054704336199235176,0.082377398280459,0.014540867239846995,0.013675479656091826,3,3,True,False
0 1 1 0 1 0 0,g3_1,0.0010530948638916016,0.001270294189453125,0.036,0.023999999999999994,0.016,0.007999999999999997,3,3,True,True
0 1,g3_1,0.0012216567993164062,0.002936124801635742,0.05470433619923508,0.08237739828045924,0.01454086723984705,0.013675479656091866,3,3,True,False
0 1 0 0 1 1,g3_1,0.0015368461608886719,0.0033235549926757812,0.05470433619923482,0.08237739828045912,0.014540867239846964,0.013675479656091822,3,3,True,False
1 0 0 1 0 1 1,g3_1,0.0012288093566894531,0.003164052963256836,0.054704336199234566,0.08237739828045908,0.014540867239846936,0.013675479656091831,3,3,True,False
1 0 0 1 0 1 1,g3_1,0.0012812614440917969,0.0036356449127197266,0.05470433619923458,0.08237739828045909,0.01454086723984694,0.013675479656091834,3,3,True,False
1 0 0 1 0 0,g3_1,0.0013625621795654297,0.0031614303588867188,0.05470433619923458,0.08237739828045909,0.01454086723984694,0.013675479656091834,3,3,True,False
1 0,g3_1,0.0009458065032958984,0.002766847610473633,0.05470433619923508,0.08237739828045924,0.01454086723984705,0.013675479656091866,2,1,True,False
0 1 1 1 0 1,g3_1,0.0008413791656494141,0.0023097991943359375,0.05470433619923508,0.08237739828045923,0.01454086723984705,0.013675479656091862,2,3,True,False
0 1 0 1 1,g3_1,0.0003650188446044922,0.0005099773406982422,0.011999999999999997,0.011999999999999997,0.003999999999999999,0.003999999999999999,3,3,True,True
0 1 0 0 1 0 0,g3_1,0.0009014606475830078,0.0020072460174560547,0.05470433619923476,0.08237739828045952,0.01454086723984696,0.013675479656091881,3,3,True,False
0 1 0 1 1,g3_1,0.0009751319885253906,0.0027861595153808594,0.054704336199234455,0.08237739828045897,0.014540867239846898,0.013675479656091793,2,3,True,False
1 1 0 1,g3_1,0.00096893310546875,0.0023250579833984375,0.05470433619923478,0.08237739828045904,0.01454086723984695,0.013675479656091795,2,3,True,False
0 1 0 0 1 1 0,g3_1,0.0009884834289550781,0.0021767616271972656,0.054704336199235176,0.082377398280459,0.014540867239846995,0.013675479656091826,3,3,True,False
1 1 0 1 0 0 1,g3_1,0.0010309219360351562,0.0023670196533203125,0.05470433619923544,0.0823773982804592,0.014540867239847046,0.013675479656091838,2,2,True,False
1 0 0 1 0,g3_1,0.001016378402709961,0.002218484878540039,0.05470433619923484,0.08237739828045944,0.014540867239846988,0.013675479656091854,2,2,True,False
1 1 0 0 1 1 1,g3_1,0.0011589527130126953,0.002681255340576172,0.05470433619923472,0.0823773982804594,0.014540867239846947,0.01367547965609184,2,1,True,False
1 0 1 0,g3_1,0.0001518726348876953,0.00027298927307128906,0,0,0,0,3,3,True,True
0 0 1 0 1 1,g3_1,0.0009894371032714844,0.002572298049926758,0.05470433619923457,0.08237739828045908,0.014540867239846936,0.013675479656091831,3,3,True,False
1 0 1 0 0,g3_1,0.0011866092681884766,0.002483844757080078,0.05470433619923458,0.08237739828045909,0.01454086723984694,0.013675479656091834,3,3,True,False
0 1 1 1 0 1,g3_1,0.0010292530059814453,0.002166748046875,0.05470433619923554,0.08237739828045938,0.014540867239847077,0.013675479656091897,2,2,True,False
0 1 1 0,g3_1,0.0011448860168457031,0.0028057098388671875,0.05470433619923503,0.08237739828045959,0.014540867239846999,0.013675479656091883,3,3,True,False
1 0 1 0 0 1 1,g3_1,0.0008981227874755859,0.0025146007537841797,0.05470433619923503,0.08237739828045959,0.014540867239847,0.013675479656091883,2,2,True,False
1 1 0 0 1 0,g3_1,0.0009775161743164062,0.002378225326538086,0.05470433619923478,0.08237739828045923,0.01454086723984695,0.013675479656091862,3,3,True,False
0 1 1 1 0 0 1,g3_1,0.0009334087371826172,0.0022563934326171875,0.05470433619923457,0.08237739828045872,0.014540867239846916,0.013675479656091755,3,2,True,False
0 1 1 1 0 1 0,g3_1,0.0003838539123535156,0.0004885196685791016,0.011999999999999995,0.011999999999999995,0.003999999999999998,0.003999999999999998,3,3,True,True
0 1 1,g3_1,0.00028014183044433594,0.0004930496215820312,0.011999999999999997,0.011999999999999997,0.003999999999999999,0.003999999999999999,2,2,True,True
1 0 1 1,g3_1,0.0008058547973632812,0.0019712448120117188,0.054704336199234496,0.08237739828045892,0.014540867239846912,0.013675479656091777,2,3,True,False
1 0 1 1,g3_1,0.0007877349853515625,0.0016679763793945312,0.05470433619923508,0.08237739828045924,0.01454086723984705,0.013675479656091864,2,2,True,False
1 1 1 0 1 0 1,g3_1,0.0007228851318359375,0.00188446044921875,0.05470433619923479,0.08237739828045904,0.01454086723984695,0.013675479656091795,3,2,True,False
1 0 0 1 1,g3_1,0.0007112026214599609,0.0017647743225097656,0.05470433619923539,0.08237739828045913,0.014540867239847067,0.01367547965609187,2,3,True,False
0 0 1 1 0 0,g3_1,0.0006787776947021484,0.0017690658569335938,0.05470433619923503,0.08237739828045959,0.014540867239847,0.013675479656091886,3,3,True,False
0 1 1 0 1 1,g3_1,0.0007035732269287109,0.001707315444946289,0.05470433619923479,0.08237739828045924,0.01454086723984695,0.013675479656091867,2,2,True,False
0 0 1 1 1 0 1,g3_1,0.0010716915130615234,0.0023839473724365234,0.05470433619923483,0.08237739828045912,0.014540867239846964,0.013675479656091824,3,3,True,False
0 1 1 1 0,g3_1,0.0008177757263183594,0.002146005630493164,0.05470433619923457,0.08237739828045897,0.014540867239846916,0.01367547965609184,2,3,True,False
0 0 1 0,g3_1,0.0009424686431884766,0.0016770362854003906,0.054704336199234954,0.08237739828045908,0.014540867239847008,0.013675479656091808,2,3,True,False
0 0 1 1 1 0,g3_1,0.000804901123046875,0.0025572776794433594,0.054704336199234954,0.08237739828045908,0.014540867239847008,0.013675479656091808,3,3,True,False
1 0 1 1 0,g3_1,0.0007300376892089844,0.001951456069946289,0.05470433619923508,0.08237739828045955,0.014540867239847016,0.01367547965609187,3,3,True,False
1 1 1 0,g3_1,0.0006854534149169922,0.0018563270568847656,0.05470433619923476,0.08237739828045952,0.01454086723984696,0.013675479656091881,2,2,True,False
