1 1 0 1 0 0 1,g3_3,0.0008749961853027344,0.002353191375732422,0.07870433619923482,0.042918265520306066,0.022540867239846964,0.009783653104061213,3,3,False,False
1 1 0 1 0,g3_3,0.0016400814056396484,0.0042421817779541016,0.07870433619923509,0.04291826552030592,0.02254086723984698,0.00978365310406121,3,3,False,False
0 1 1 0 1 0 0,g3_3,0.0011174678802490234,0.0018963813781738281,0.036,0.03599999999999999,0.016,0.011999999999999997,3,3,False,False
0 1,g3_3,0.0015406608581542969,0.0040738582611083984,0.07870433619923503,0.042918265520306184,0.022540867239847037,0.00978365310406125,3,3,False,False
0 1 0 0 1 1,g3_3,0.0015382766723632812,0.004196882247924805,0.07870433619923482,0.04291826552030607,0.02254086723984696,0.009783653104061214,3,3,False,False
1 0 0 1 0 1 1,g3_3,0.0015003681182861328,0.003871917724609375,0.07870433619923449,0.04291826552030607,0.02254086723984692,0.009783653104061228,3,3,False,False
1 0 0 1 0 1 1,g3_3,0.0014874935150146484,0.0038013458251953125,0.0787043361992345,0.04291826552030607,0.022540867239846926,0.00978365310406123,3,3,False,False
1 0 0 1 0 0,g3_3,0.001529693603515625,0.0038945674896240234,0.0787043361992345,0.04291826552030608,0.022540867239846926,0.009783653104061232,3,3,False,False
1 0,g3_3,0.0009262561798095703,0.002476215362548828,0.07870433619923503,0.042918265520306184,0.022540867239847037,0.00978365310406125,2,1,False,False
0 1 1 1 0 1,g3_3,0.0010902881622314453,0.0022377967834472656,0.07870433619923503,0.04291826552030617,0.022540867239847037,0.009783653104061249,2,3,False,False
0 1 0 1 1,g3_3,0.0005004405975341797,0.0006031990051269531,0.024,0.024,0.012,0.008,3,3,False,False
0 1 0 0 1 0 0,g3_3,0.0009253025054931641,0.0024433135986328125,0.07870433619923467,0.0429182655203065,0.022540867239846947,0.009783653104061275,3,3,False,False
0 1 0 1 1,g3_3,0.0010693073272705078,0.002267599105834961,0.07870433619923435,0.042918265520305976,0.022540867239846878,0.009783653104061195,2,3,False,False
1 1 0 1,g3_3,0.0010030269622802734,0.002934694290161133,0.07870433619923475,0.04291826552030595,0.02254086723984694,0.009783653104061173,2,3,False,False
0 1 0 0 1 1 0,g3_3,0.001073598861694336,0.002448558807373047,0.07870433619923509,0.04291826552030592,0.02254086723984698,0.00978365310406121,3,3,False,False
1 1 0 1 0 0 1,g3_3,0.0008523464202880859,0.0023496150970458984,0.07870433619923534,0.042918265520306115,0.02254086723984703,0.009783653104061214,2,2,False,False
1 0 0 1 0,g3_3,0.0009224414825439453,0.0024192333221435547,0.07870433619923475,0.04291826552030642,0.022540867239846975,0.009783653104061247,2,2,False,False
1 1 0 0 1 1 1,g3_3,0.0014727115631103516,0.0025374889373779297,0.0787043361992346,0.04291826552030635,0.022540867239846926,0.009783653104061226,2,1,False,False
1 0 1 0,g3_3,0.00011658668518066406,0.00024175643920898438,0,0,0,0,3,3,True,True
0 0 1 0 1 1,g3_3,0.0012617111206054688,0.004076242446899414,0.07870433619923449,0.04291826552030607,0.022540867239846923,0.009783653104061228,3,3,False,False
1 0 1 0 0,g3_3,0.0011665821075439453,0.003270864486694336,0.0787043361992345,0.04291826552030608,0.022540867239846926,0.009783653104061232,3,3,False,False
0 1 1 1 0 1,g3_3,0.0012459754943847656,0.002796649932861328,0.07870433619923543,0.04291826552030629,0.02254086723984706,0.009783653104061273,2,2,False,False
0 1 1 0,g3_3,0.0011410713195800781,0.003923892974853516,0.078704336199235,0.04291826552030652,0.022540867239846992,0.009783653104061266,3,3,False,False
1 0 1 0 0 1 1,g3_3,0.0012407302856445312,0.003592252731323242,0.078704336199235,0.04291826552030652,0.022540867239846996,0.009783653104061266,2,2,False,False
1 1 0 0 1 0,g3_3,0.0013811588287353516,0.003534555435180664,0.07870433619923475,0.04291826552030617,0.02254086723984694,0.009783653104061247,3,3,False,False
0 1 1 1 0 0 1,g3_3,0.0012514591217041016,0.0029811859130859375,0.07870433619923457,0.04291826552030568,0.022540867239846916,0.009783653104061141,3,2,False,False
0 1 1 1 0 1 0,g3_3,0.0006089210510253906,0.0007479190826416016,0.023999999999999994,0.023999999999999994,0.011999999999999999,0.007999999999999998,3,3,False,False
0 1 1,g3_3,0.0004832744598388672,0.0004901885986328125,0.024,0.024,0.012,0.008,2,2,False,False
1 0 1 1,g3_3,0.001184701919555664,0.0033559799194335938,0.07870433619923442,0.04291826552030591,0.0225408672398469,0.009783653104061173,2,3,False,False
1 0 1 1,g3_3,0.0011470317840576172,0.002475261688232422,0.07870433619923503,0.04291826552030618,0.022540867239847037,0.009783653104061249,2,2,False,False
1 1 1 0 1 0 1,g3_3,0.0009400844573974609,0.0021712779998779297,0.07870433619923475,0.04291826552030595,0.022540867239846947,0.009783653104061173,3,2,False,False
1 0 0 1 1,g3_3,0.0009052753448486328,0.0033588409423828125,0.07870433619923528,0.04291826552030603,0.022540867239847044,0.009783653104061246,2,3,False,False
0 0 1 1 0 0,g3_3,0.0009391307830810547,0.002985715866088867,0.078704336199235,0.042918265520306524,0.022540867239846996,0.00978365310406127,3,3,False,False
0 1 1 0 1 1,g3_3,0.0013089179992675781,0.003198385238647461,0.07870433619923475,0.042918265520306184,0.022540867239846947,0.009783653104061252,2,2,False,False
0 0 1 1 1 0 1,g3_3,0.0012047290802001953,0.0028667449951171875,0.07870433619923482,0.04291826552030607,0.022540867239846964,0.009783653104061216,3,3,False,False
0 1 1 1 0,g3_3,0.0012431144714355469,0.0031294822692871094,0.07870433619923457,0.04291826552030593,0.022540867239846912,0.009783653104061226,2,3,False,False
0 0 1 0,g3_3,0.0008537769317626953,0.0022652149200439453,0.07870433619923492,0.04291826552030601,0.022540867239847003,0.009783653104061193,2,3,False,False
0 0 1 1 1 0,g3_3,0.0011723041534423828,0.0032639503479003906,0.07870433619923492,0.04291826552030601,0.022540867239847003,0.009783653104061193,3,3,False,False
